Customer_ID,Age,Annual_Income_k$,Total_Spend_k$,Purchase_Frequency_Per_Month,Transaction_Amount,Login_Attempts,Is_Fraud
2822,46,111,8,8,697.9533606653343,4,0
2823,68,50,21,4,969.0593417595641,2,0
2824,20,123,22,5,1505.7775745859524,1,0
2825,57,69,18,14,139.6649516004131,4,0
2826,51,83,2,6,438.2432093331023,1,0
2827,57,75,16,3,927.8534573656472,2,0
2828,44,144,12,5,1210.460723373712,3,0
2829,30,69,9,10,681.6353541294374,1,0
2830,62,136,3,5,600.289889130412,2,0
2831,50,111,22,1,87.56147042094398,2,0
2832,23,94,21,3,70.04053524263784,2,0
2833,41,101,4,3,560.9962343341371,5,0
2834,36,52,2,1,1063.3596696786383,4,0
2835,33,133,8,13,1114.961135408596,1,0
2836,57,92,10,7,990.5848482694034,5,0
2837,45,49,16,1,822.7119645856544,1,0
2838,50,93,23,7,508.32172057633494,5,0
2839,65,81,11,4,804.3853910276005,4,0
2840,58,101,18,9,281.8261309440994,2,0
2841,30,48,22,7,234.94216190694343,1,0
2842,60,111,14,5,603.3867973435139,2,0
2843,62,85,8,7,1990.7208488723031,4,1
2844,42,17,23,9,656.3614102952149,1,0
2845,59,72,15,10,1873.2304987584348,3,0
2846,53,46,17,6,787.5629808065496,3,0
2847,44,45,21,1,880.8249324432207,3,0
2848,55,96,18,6,1595.140451988448,4,1
2849,24,57,6,1,191.80846325767612,3,0
2850,22,149,23,13,368.71508056931077,1,0
2851,60,119,14,12,1947.8113286255534,3,0
2852,62,15,23,4,1014.3050932215858,1,0
2853,68,75,3,14,93.39781600621744,4,0
2854,48,28,7,8,99.52456244682075,2,0
2855,40,20,15,5,1814.9451641358985,5,1
2856,59,117,21,5,1747.3633536696416,3,0
2857,27,24,24,13,919.5062183554747,5,0
2858,49,85,16,10,330.6280614594745,2,0
2859,60,104,16,11,1661.417789693147,4,1
2860,47,140,8,8,652.5772140229027,4,0
2861,56,111,7,8,841.0215053328752,2,0
2862,48,88,6,1,1366.5403762033895,5,1
2863,35,129,2,13,710.0297150482706,3,0
2864,53,65,22,13,1259.1965037630946,1,0
2865,19,70,13,5,1771.1390073329558,4,1
2866,31,55,12,12,1595.7596712050824,2,0
2867,30,46,15,5,766.3140923649851,5,0
2868,46,29,9,8,579.433426633951,3,0
2869,29,76,2,1,574.5933452354202,5,0
2870,56,42,17,7,700.4393450012832,3,0
2871,19,78,5,7,989.5663885159207,1,0
2872,49,144,11,13,836.1119739844164,1,0
2873,30,141,22,9,270.3430218703774,2,0
2874,63,50,19,2,331.0944373761471,2,0
2875,44,128,24,3,689.1445707493759,3,0
2876,66,27,7,4,1126.3178796174204,3,0
2877,58,29,2,1,1187.364580516322,3,0
2878,34,103,16,7,974.9830944687769,3,0
2879,57,36,12,14,1478.8578830089916,1,0
2880,48,88,23,10,1475.8113335696896,2,0
2881,51,39,15,3,858.1168060163402,2,0
2882,41,115,1,3,253.2594174680838,4,0
2883,62,131,13,3,1062.6986656854108,2,0
2884,52,55,23,8,766.030782667696,2,0
2885,65,102,6,9,280.1563645785881,5,0
2886,23,124,13,10,1963.7253338798544,5,1
2887,36,134,18,13,742.6620016138039,4,0
2888,47,111,3,14,1253.4666900443558,3,0
2889,24,71,1,2,982.8070783665103,4,0
2890,27,144,15,10,289.94241703744837,4,0
2891,58,110,13,10,115.80952862827829,1,0
2892,49,135,5,1,1253.4099830885082,2,0
2893,51,76,13,14,497.80863134403177,1,0
2894,45,82,22,9,491.08972922936147,2,0
2895,32,95,5,6,1914.1674984720696,4,1
2896,47,31,19,14,926.2377421010262,2,0
2897,54,131,21,9,63.70500266887503,3,0
2898,46,64,24,6,682.9862167238646,3,0
2899,39,126,18,2,1171.0606267931921,4,0
2900,21,108,21,1,660.491999941656,5,0
2901,37,99,22,14,58.56964829811391,3,0
2902,49,88,10,8,891.4009746061371,4,0
2903,53,123,24,3,216.2831406686818,1,0
2904,67,32,8,1,1240.2242492020953,5,1
2905,21,56,15,8,1241.0762649442627,3,0
2906,44,115,21,12,80.32948349880942,4,0
2907,34,59,20,1,584.8791918907576,4,0
2908,29,96,23,8,830.3040961593127,1,0
2909,39,31,22,1,1102.7768752290601,1,0
2910,34,87,4,9,595.6465422678492,5,0
2911,27,28,2,14,579.0542925400393,3,0
2912,18,146,24,9,1966.1152367192674,4,1
2913,39,96,6,12,88.51627746319531,5,0
2914,43,134,3,13,1978.145601111848,5,1
2915,35,134,7,9,100.26512245140108,1,0
2916,67,61,10,3,580.2411484503983,4,0
2917,31,121,23,4,989.9132556638534,2,0
2918,64,122,6,5,290.8801943135788,1,0
2919,46,23,16,6,274.01849322485407,4,0
2920,29,93,2,9,516.3438629555869,5,0
2921,53,29,24,13,1947.1468312292711,5,1
2922,52,33,17,11,763.3331334547555,3,0
2923,69,104,13,12,1134.1597023470376,2,0
2924,29,40,1,4,1410.0613477513843,1,0
2925,24,106,6,14,1485.7325618707998,3,0
2926,46,96,5,14,1377.641727858983,3,0
2927,28,145,13,6,677.171745417491,2,0
2928,50,56,23,13,227.8970155753446,1,0
2929,23,33,18,1,567.0243682897557,1,0
2930,64,31,12,2,424.5389774051657,5,0
2931,32,90,7,8,276.87322321428695,1,0
2932,49,77,15,4,53.870979844479315,3,0
2933,68,145,3,10,1871.7730688715362,5,1
2934,28,121,16,7,1842.4636011579498,1,1
2935,40,63,1,4,105.58192623218768,2,0
2936,43,69,16,14,350.3037227767016,3,0
2937,51,113,24,9,283.30344056827334,4,0
2938,63,66,12,9,566.0397541709272,2,0
2939,51,114,19,4,412.1173966050885,2,0
2940,46,131,8,13,1891.9778071087208,1,0
2941,21,132,23,8,172.92002093760667,5,0
2942,34,21,12,6,427.28329987398394,5,0
2943,52,60,15,1,166.0429926429143,3,0
2944,30,60,2,7,1960.8687705456505,1,0
2945,58,114,17,1,1837.234950648525,5,1
2946,56,68,7,3,1434.6800215819949,4,1
2947,32,76,13,8,854.8161992787271,1,0
2948,46,143,1,9,384.4053803703651,1,0
2949,46,63,6,3,446.8720014151841,5,0
2950,28,39,13,1,888.8648170692428,2,0
2951,69,24,11,1,1537.6042293162807,1,0
2952,49,132,10,7,533.135344517923,2,0
2953,19,106,16,5,625.0298655066201,3,0
2954,64,148,24,13,1201.8888613519189,3,0
2955,31,94,23,14,479.2700777451159,5,0
2956,37,85,20,1,1170.516149479143,3,0
2957,39,92,17,6,777.3261320782077,5,0
2958,28,57,17,14,73.56457077318933,5,0
2959,44,104,4,6,808.3890660327679,2,0
2960,20,92,5,14,1839.452932640694,2,0
2961,34,40,23,4,589.7581988712539,3,0
2962,61,135,14,7,649.0506169257555,2,0
2963,45,59,20,7,136.55207167827734,1,0
2964,46,77,10,12,1232.019659895742,4,1
2965,38,82,14,9,1699.238516775186,1,0
2966,64,16,1,12,709.0811717207378,1,0
2967,33,122,11,1,484.28988725237696,5,0
2968,54,44,23,5,1913.4406490568979,4,1
2969,37,63,18,10,1491.4198661100195,5,1
2970,23,58,16,3,1136.4913007701127,2,0
2971,36,27,18,7,614.5346768580438,2,0
2972,22,92,8,4,445.4920458629197,4,0
2973,20,140,10,4,1432.9093578059321,3,0
2974,18,112,10,13,1045.9686901890016,2,0
2975,55,40,5,12,1043.5966345219472,1,0
2976,32,62,10,1,152.05108825112637,4,0
2977,51,80,18,1,1026.827981135414,4,0
2978,52,101,21,10,1646.3743419237899,2,0
2979,66,93,24,2,1893.864559202539,2,0
2980,42,37,6,2,217.8313829760616,5,0
2981,41,95,3,1,1264.1745953446464,5,1
2982,29,62,8,8,1138.8527653425026,1,0
2983,35,138,9,6,1781.1734194415428,4,1
2984,32,144,5,6,1503.7318402188187,3,0
2985,61,98,2,10,1930.6974289848,3,0
2986,33,34,2,10,1920.2649124760826,4,1
2987,44,60,7,9,455.2417612237155,1,0
2988,25,145,17,5,1452.0749894413423,5,1
2989,63,26,10,4,1063.3935672729642,5,0
2990,42,54,12,11,433.1309804545343,5,0
2991,34,80,2,6,393.76381902371446,3,0
2992,46,114,10,8,166.76326082624155,3,0
2993,25,92,20,14,1592.1128264552844,1,0
2994,32,30,1,1,652.387037336919,3,0
2995,44,97,4,7,1714.6528264812882,2,0
2996,63,58,13,8,1218.589155216313,3,0
2997,67,148,12,9,1348.8985429027293,5,1
2998,69,114,11,11,586.8891304723423,1,0
2999,24,36,10,8,917.3020873943888,4,0
3000,20,32,15,7,827.5735682758341,4,0
3001,46,26,5,3,475.1988845295794,1,0
3002,61,137,17,2,1665.8617762109511,2,0
3003,41,131,5,3,1246.0585890842092,4,1
3004,20,65,2,4,79.67679501887493,5,0
3005,37,85,9,4,1640.7344536604835,4,1
3006,63,62,6,6,216.54532327703993,4,0
3007,32,33,18,12,810.3743848974557,5,0
3008,42,20,14,7,1144.657518752604,3,0
3009,47,98,19,12,20.26423509412991,2,0
3010,31,67,14,4,1307.5516703586575,5,1
3011,24,121,8,10,1321.1073644227129,5,1
3012,34,115,17,6,1306.7900026796303,1,0
3013,61,62,3,9,331.1185365220229,2,0
3014,37,149,10,14,515.1859919132311,3,0
3015,53,83,17,6,498.51475996781676,5,0
3016,26,25,11,14,1920.333631443376,3,0
3017,55,145,8,3,139.71873351562516,5,0
3018,65,136,1,1,860.3792078684904,5,0
3019,39,83,13,11,1743.1515421112872,1,0
3020,19,37,21,10,1540.0846589231935,4,1
3021,41,51,4,10,1645.772038674609,2,0
3022,25,23,7,13,1944.7257003240543,1,0
3023,28,29,14,5,777.5873154850118,3,0
3024,30,145,5,10,622.7622723890199,5,0
3025,34,107,24,10,66.16568284964364,5,0
3026,25,31,11,3,304.28862677077484,2,0
3027,38,86,17,8,1126.2192358133332,1,0
3028,35,135,5,10,319.5328871314134,1,0
3029,47,25,20,1,1473.9285068819167,3,0
3030,35,86,3,11,79.2790468072953,1,0
3031,63,120,5,2,522.6786063595744,1,0
3032,64,139,15,3,1392.428981160035,4,1
3033,48,49,19,3,514.7281343569323,2,0
3034,55,133,16,12,1458.8771261278057,1,0
3035,49,28,8,8,1991.7484314842502,3,0
3036,28,28,13,5,1595.1824911209617,5,1
3037,62,24,16,8,686.9617402282,1,0
3038,42,52,3,11,1801.6808417533812,1,0
3039,50,122,1,14,107.10357265807782,5,0
3040,55,133,9,11,1451.3886147723877,4,1
3041,58,48,9,6,51.52805146753672,2,0
3042,25,24,22,12,353.2382132371452,4,0
3043,28,136,17,2,1975.233554369456,3,0
3044,39,129,24,11,724.9654004261424,1,0
3045,68,15,2,4,1641.8962594376565,4,1
3046,41,26,9,9,755.2929921070261,2,0
3047,58,117,24,4,1680.8567593416421,3,0
3048,34,18,19,5,1931.0519224529146,4,1
3049,29,112,13,5,873.8948056212372,1,0
3050,63,120,5,10,1120.9016377373173,2,0
3051,49,99,9,8,1259.1357824773177,1,0
3052,32,135,13,6,1869.9954303395946,1,0
3053,33,146,1,10,517.204454431943,3,0
3054,39,96,15,7,1224.4424988032847,2,1
3055,45,33,4,6,652.8168553051693,5,0
3056,37,144,4,14,437.78169446392684,1,0
3057,50,26,20,14,174.41607635131226,2,0
3058,27,95,10,14,1243.318173153218,1,0
3059,57,88,6,5,1764.760530348779,4,1
3060,49,112,24,5,706.0288132448026,4,0
3061,67,20,12,3,1107.5737297049898,2,0
3062,50,139,20,7,1286.0569216117608,3,0
3063,19,65,16,13,832.2271047014319,5,0
3064,50,25,3,10,1807.178961480286,4,1
3065,50,141,14,5,728.6965465963473,3,0
3066,58,87,1,7,254.3965860792381,5,0
3067,30,16,10,2,292.3206143131406,4,0
3068,47,22,15,9,1782.260940942887,5,1
3069,50,138,7,8,1976.0760454816796,1,0
3070,30,67,4,5,581.4310118905753,2,0
3071,69,24,14,2,291.48743768114934,4,0
3072,43,126,24,6,967.0135021036378,4,0
3073,39,22,16,8,1420.5084868353129,1,0
3074,56,50,14,7,1226.7438016654291,4,1
3075,19,120,3,8,1902.460823254812,4,1
3076,55,28,17,4,1636.466878523398,4,1
3077,56,100,21,14,1738.5994693026842,4,1
3078,43,64,14,3,1085.625981903895,4,0
3079,63,34,18,7,657.9140106962428,3,0
3080,67,101,3,2,1404.9633408688553,4,1
3081,32,149,22,14,880.9108147030332,1,0
3082,51,143,19,5,579.0697099218376,4,1
3083,59,52,3,13,308.78001791623353,5,0
3084,61,58,12,7,1058.109044739677,5,0
3085,66,100,22,1,1190.5358665638378,1,0
3086,57,58,5,4,1139.727436895079,3,0
3087,28,88,10,2,237.51398504994026,1,0
3088,20,133,9,6,1142.1247024797926,3,0
3089,23,136,1,12,340.9861430762563,2,0
3090,26,148,13,1,1329.1097600756807,5,1
3091,23,65,3,7,861.6210733477391,5,0
3092,26,52,19,3,1698.3332325396152,5,1
3093,56,65,11,12,1557.6401608635886,3,0
3094,48,24,16,1,1450.1421927756842,1,0
3095,49,134,6,8,1402.9705131719331,3,0
3096,58,84,24,7,1123.1736387588135,5,0
3097,67,99,3,2,126.92158437604695,5,0
3098,29,71,19,7,1312.701798948337,5,1
3099,25,140,6,3,936.5097442396119,5,0
3100,25,53,8,13,941.7616544170983,2,0
3101,67,47,22,9,761.149279955208,5,0
3102,45,32,13,8,1858.4964751092125,3,1
3103,37,71,12,5,502.65527757010256,5,0
3104,64,110,10,7,636.6059345525105,4,0
3105,24,62,3,3,1926.2663615575673,2,0
3106,28,56,4,1,1621.2567018770126,5,1
3107,37,41,1,1,33.102392264925626,4,0
3108,33,88,13,11,1812.6846617244382,3,0
3109,21,124,24,2,457.16136117197533,2,0
3110,23,46,4,8,1413.3354156362966,5,1
3111,39,40,22,1,1108.380849197595,3,0
3112,43,39,11,11,1075.939707787554,4,0
3113,20,89,19,12,1437.2530401684749,2,0
3114,58,37,11,5,418.3270364294072,5,0
3115,59,71,12,9,322.25513587902094,3,0
3116,31,140,11,12,1305.5656504322392,2,0
3117,28,101,6,9,584.7055616648012,4,0
3118,35,45,12,2,1948.030664277233,5,1
3119,29,78,9,7,905.7661189539734,2,0
3120,40,47,10,11,227.6360549138957,4,0
3121,29,16,3,1,1373.201256513229,4,1
3122,30,32,3,3,615.7877884699319,3,0
3123,42,98,20,6,301.4319181046974,4,0
3124,62,49,23,9,848.5326089653923,4,0
3125,68,128,16,10,1928.6234447841198,1,0
3126,36,124,3,2,825.8039998923243,4,0
3127,63,102,10,7,697.9308626334716,5,0
3128,53,86,24,4,891.7953793282617,2,0
3129,62,139,11,2,29.170832671298484,5,0
3130,25,44,8,3,270.5375695042351,5,0
3131,46,67,6,6,1700.1008631785426,3,0
3132,49,101,20,10,1956.1786521285549,1,0
3133,68,27,11,9,320.09326377934434,1,0
3134,61,54,21,8,1073.3580476818822,5,0
3135,35,103,12,10,1932.835200442259,2,0
3136,23,82,16,14,317.37984547703286,1,0
3137,35,56,18,11,376.6876869173882,1,0
3138,36,108,13,9,1853.9986260871547,5,1
3139,39,33,22,4,1412.846854672503,1,0
3140,54,37,3,12,308.1735402501107,3,0
3141,49,68,15,4,790.0178788816264,5,0
3142,58,79,22,9,117.25853870834753,1,0
3143,20,38,21,8,868.1797101658,1,0
3144,45,48,14,12,1556.913481501639,1,0
3145,27,67,18,2,1110.1742488993239,5,0
3146,68,32,14,8,1296.647033023325,2,0
3147,52,71,5,1,657.0061637394174,4,0
3148,46,126,21,9,326.98485590086204,1,0
3149,32,19,14,9,31.167768168101396,4,0
3150,50,27,8,13,1643.5181269370441,4,1
3151,24,97,23,8,1275.1258458948469,1,0
3152,29,43,15,11,462.4958763689383,1,0
3153,66,17,15,5,839.7757503542032,4,0
3154,47,104,19,5,1603.8793211125878,2,0
3155,38,118,20,13,1079.7068712523144,4,1
3156,48,137,6,3,603.8189535097267,2,0
3157,41,90,19,5,538.0331117555176,3,0
3158,37,144,8,4,439.1399787754071,2,0
3159,54,122,6,1,1648.3411108676687,5,1
3160,21,96,20,9,1165.8113996159016,1,0
3161,45,91,23,10,1419.7685455744213,3,0
3162,61,16,15,14,1720.9402805878397,4,1
3163,37,141,3,4,1973.7890965477814,2,0
3164,41,149,10,3,502.71975512891,3,0
3165,67,40,15,6,365.90046247853627,5,0
3166,66,102,24,1,926.6866938739272,2,0
3167,68,30,16,5,74.96720255967234,4,0
3168,49,87,17,7,1584.4771737192389,4,1
3169,58,46,19,2,1768.1011976745924,2,0
3170,53,29,11,10,1373.6491990023167,5,1
3171,51,19,16,9,539.6500740044006,1,0
3172,53,88,5,12,250.69517060763718,1,0
3173,19,66,5,6,767.3776549001773,4,1
3174,32,91,14,2,1667.5045629079805,5,1
3175,51,124,18,8,698.9164685532987,4,0
3176,53,120,8,8,73.33787438514675,1,0
3177,23,141,5,1,552.1893505691381,4,0
3178,56,21,7,12,1979.9414921010678,2,0
3179,59,54,16,1,1354.9541675534372,2,0
3180,68,113,23,1,1802.20538580437,5,1
3181,68,99,14,12,1550.8562086647096,1,0
3182,29,79,5,4,1081.7125030766283,5,0
3183,20,146,24,4,301.6343004279857,5,0
3184,62,25,9,8,700.5457343196567,1,0
3185,35,122,4,1,1169.5617494220733,3,1
3186,57,40,4,10,1741.911535720324,3,0
3187,38,99,16,3,541.0067165004748,4,0
3188,32,137,24,11,246.84760433375791,3,0
3189,50,82,17,1,1119.8704735218607,2,0
3190,52,118,15,9,357.11993892352103,5,0
3191,43,94,4,10,1222.6717297972039,4,1
3192,25,67,6,12,530.7252777550453,5,0
3193,53,120,16,9,465.7711935797462,1,0
3194,65,58,4,7,801.3656261528378,3,0
3195,47,104,6,13,1188.417556328102,1,0
3196,40,115,5,12,1092.9087575338795,4,1
3197,59,111,16,8,493.24528208378615,2,0
3198,61,23,16,1,1782.7777655344855,3,0
3199,31,26,10,5,224.21452962172606,1,0
3200,31,83,9,14,83.73778833329892,3,0
3201,19,42,4,2,1207.399007465364,5,1
3202,54,70,14,13,251.19730029062555,2,0
3203,22,113,4,1,1012.2571744865273,3,0
3204,55,124,12,3,1903.7877023972171,2,0
3205,62,91,24,7,1398.6676415483162,5,1
3206,58,117,10,1,1236.825877893532,5,1
3207,64,120,4,11,1151.7364236202,1,0
3208,31,123,18,2,363.18080813818756,4,0
3209,56,126,13,2,868.1324101330682,1,0
3210,42,72,13,4,688.3343971966913,2,0
3211,37,92,14,12,1906.383272833015,1,0
3212,19,89,18,3,488.4288615845964,3,0
3213,56,56,1,3,945.6751609351226,1,0
3214,23,82,21,10,1876.468329736119,4,1
3215,34,47,16,5,1579.4154016164334,4,1
3216,42,85,15,3,1929.207902372424,2,0
3217,45,70,22,11,1218.6188590182471,5,1
3218,19,119,5,7,670.9047752181384,4,0
3219,52,115,6,5,1654.1663020507979,2,0
3220,54,65,6,4,586.4552613898743,4,0
3221,22,88,3,12,333.7217398142124,4,0
3222,18,135,16,3,1414.0461840078196,5,1
3223,57,19,12,12,1279.716548751047,3,0
3224,29,97,4,4,1758.5030606778137,2,0
3225,53,65,1,14,1924.0398918430212,4,1
3226,62,24,4,12,1715.1091865129854,4,1
3227,40,18,1,2,124.74348618860016,1,0
3228,64,109,21,1,1330.704298799625,3,0
3229,48,94,8,3,1570.5411636637712,5,1
3230,28,50,24,11,1963.9478050786022,2,0
3231,27,39,5,2,752.4492925277043,4,0
3232,20,112,2,1,343.91376660594,2,0
3233,31,115,12,1,1706.6014582854561,5,1
3234,33,23,22,2,638.3461535469479,3,0
3235,27,75,17,13,1198.4127821087484,1,0
3236,46,67,7,13,782.8400546049347,3,0
3237,27,77,11,9,807.640882233529,1,0
3238,29,135,4,13,1466.266635959016,2,0
3239,47,119,5,13,726.1428750531776,3,0
3240,58,18,6,5,1387.6848503761214,3,0
3241,18,107,11,9,33.58526862734269,3,0
3242,22,42,1,8,652.6715430577326,5,0
3243,37,94,10,13,641.492842550557,2,0
3244,25,90,20,11,1498.9263953639504,1,0
3245,60,130,24,6,632.5414464711275,3,0
3246,29,83,21,1,1268.4876290683405,2,0
3247,18,112,11,10,1378.6061822051902,5,1
3248,37,15,24,5,1318.5589606732449,5,1
3249,45,110,17,12,1208.5708936920857,2,0
3250,60,31,8,1,830.1656144520424,1,0
3251,54,126,13,7,749.7434304792018,2,0
3252,64,105,20,10,1131.3451964598999,2,0
3253,54,102,18,14,132.08768945623098,4,0
3254,29,104,22,11,1752.2605848927944,5,1
3255,54,63,16,8,1651.5037103455345,1,0
3256,66,52,2,8,696.0375104891933,4,0
3257,66,146,5,7,1135.8041511543342,2,0
3258,61,73,18,2,1864.7942578780041,5,1
3259,45,82,3,5,546.9154108371329,4,0
3260,64,144,22,4,1486.1982590512325,4,1
3261,32,63,17,5,170.0499556054053,1,0
3262,23,140,16,10,1049.1274342045872,2,0
3263,61,125,6,9,1768.518413247359,1,0
3264,37,62,19,4,1105.6600218774017,4,0
3265,67,65,7,12,1234.4243895400173,4,1
3266,31,57,18,8,1815.7403901525404,1,0
3267,19,112,14,8,1432.1444768993567,4,1
3268,26,138,6,2,1393.2600120474096,3,0
3269,54,94,8,14,1174.8361240753322,5,0
3270,37,125,15,6,1267.8122853138746,2,0
3271,43,41,15,5,1608.3923209131515,5,1
3272,46,127,15,2,1958.5700011780025,2,0
3273,18,100,16,12,1591.674081246335,4,1
3274,52,128,1,10,1416.5359790958573,1,0
3275,23,138,11,4,275.4120428049721,1,0
3276,54,63,5,7,1635.075372946178,4,1
3277,22,90,5,13,1473.3087629604127,2,0
3278,50,69,21,1,1542.0122298254616,4,1
3279,66,70,6,9,466.0374740954073,2,0
3280,68,109,2,10,1807.3701745991507,4,1
3281,31,58,6,12,199.07632985199007,4,1
3282,29,101,14,1,510.9560511054334,4,0
3283,59,98,11,12,1327.7317594571814,1,0
3284,37,30,4,5,1349.0603553428753,2,0
3285,67,51,24,7,630.0825097701455,4,0
3286,41,91,9,8,1404.5319553380705,5,1
3287,60,59,24,2,778.9214226214698,5,0
3288,51,76,3,4,5.35015413655699,1,0
3289,42,114,16,2,329.39923391333014,3,0
3290,67,66,11,4,1765.8234590602578,1,0
3291,46,33,4,6,449.27455340019054,3,0
3292,56,123,1,6,230.25612602345745,1,0
3293,48,58,21,12,1365.990208836723,5,1
3294,64,21,22,13,884.2093526074235,4,0
3295,60,131,16,2,1594.1989181133004,2,0
3296,67,82,19,11,1723.5826444587474,4,1
3297,40,48,16,4,1692.747810387527,5,1
3298,61,83,11,4,629.4533922978021,2,0
3299,55,69,8,14,1013.5641462464876,3,0
3300,37,24,23,1,1302.0327606206934,3,0
3301,40,56,1,14,647.3562591318273,5,0
3302,62,55,21,2,86.99313412927118,2,0
3303,69,136,9,14,993.8504426823537,4,0
3304,33,24,12,3,30.57257526385941,5,0
3305,67,116,22,13,1901.5380213282647,3,0
3306,59,142,8,11,1594.3838739156877,5,1
3307,25,106,17,5,388.0595041645711,4,0
3308,67,127,10,11,578.7056390393972,1,0
3309,38,92,7,8,1965.7629032987793,1,0
3310,18,99,19,6,750.2293655119023,4,0
3311,25,44,6,3,1568.526103080615,2,0
3312,46,63,21,6,896.3968594964124,5,0
3313,49,23,24,7,1728.8713685807174,4,1
3314,55,83,24,6,1408.9882487822103,1,0
3315,22,72,19,10,50.705569482862906,3,0
3316,64,76,18,6,592.3078224487782,4,0
3317,39,66,15,1,1118.1946682124376,4,0
3318,64,54,2,3,1852.7172179191589,4,1
3319,51,77,14,7,208.54963980977328,1,0
3320,18,64,21,4,1204.3192627335786,1,0
3321,43,92,10,12,607.8425791682519,4,0
3322,60,111,16,4,1779.2089251287834,4,1
3323,27,57,7,7,1531.5133712687339,2,0
3324,47,50,8,9,742.5569304085243,3,0
3325,67,136,10,14,338.3708119976843,5,0
3326,35,122,15,11,27.93845493260906,5,0
3327,34,24,8,13,1244.1632290905377,5,1
3328,43,109,13,13,815.2169962243313,1,0
3329,25,20,12,2,632.9392032572345,1,0
3330,64,71,8,9,1971.077071815487,2,0
3331,57,143,15,3,934.9535604428287,1,0
3332,66,85,12,6,1500.9293708726213,4,1
3333,29,35,11,4,358.9377724162163,3,0
3334,44,106,19,1,31.843239194918482,3,0
3335,25,141,14,9,838.0374257987919,3,0
3336,42,94,18,11,1333.0013457106102,3,0
3337,63,70,13,6,1015.6643988860015,5,0
3338,21,130,4,8,1781.48018396066,5,1
3339,50,39,17,2,870.7888056183938,4,0
3340,18,19,19,7,625.450612240417,2,0
3341,36,134,9,6,1832.5171090342487,1,0
3342,48,35,23,2,816.5705458755899,1,0
3343,33,32,7,2,542.9474839710252,5,0
3344,31,71,1,4,199.8338482361104,3,0
3345,65,107,7,4,1587.6529975655626,4,1
3346,22,33,7,3,1651.057464291697,2,0
3347,58,142,20,8,71.42907821251812,5,0
3348,43,111,7,14,720.4979688110419,4,0
3349,45,145,8,7,1501.0035269229297,4,1
3350,19,35,16,2,1893.0317857386674,5,1
3351,67,54,3,3,758.7474762705855,4,0
3352,23,81,13,10,1744.7465956020897,3,0
3353,26,141,10,9,790.4722110317292,4,0
3354,50,69,18,13,363.0917813490829,2,0
3355,58,123,7,5,11.875056834855037,4,0
3356,42,112,21,2,663.7111411899951,1,0
3357,65,126,21,3,760.0577262011062,4,0
3358,30,129,5,8,1890.5094701302355,5,1
3359,26,131,23,4,416.11015357914255,1,0
3360,30,101,24,14,767.5502624949219,5,0
3361,48,95,22,2,55.18248899711075,2,0
3362,58,80,7,2,1528.2617715073159,3,0
3363,28,33,22,6,1830.7067663286984,2,0
3364,21,149,17,8,479.45219131660133,1,0
3365,51,132,4,7,860.8452457271281,3,0
3366,55,56,24,4,248.614679625158,4,0
3367,63,56,23,2,916.3866834742171,1,0
3368,21,73,16,9,271.01821496997036,3,0
3369,55,34,19,4,1049.0802463662085,5,0
3370,36,87,10,9,1470.5709706623052,3,0
3371,23,31,3,5,1108.9188357542655,5,0
3372,51,41,3,14,494.21305888281506,5,0
3373,35,16,17,12,710.8229910104657,3,0
3374,30,77,10,12,1278.9526117227367,2,0
3375,58,76,17,11,1181.5620584897038,2,0
3376,40,114,22,11,277.8657023020603,5,0
3377,36,33,17,14,1690.6741997643749,1,0
3378,62,31,21,7,953.0018799327958,3,1
3379,28,83,4,12,328.92660293015405,1,0
3380,18,131,21,5,250.03895243658485,2,0
3381,41,95,23,2,1931.2757904170348,1,0
3382,24,53,6,6,566.6625467912243,4,0
3383,42,50,12,7,1817.64420789317,4,1
3384,38,146,22,14,824.1176710440332,2,0
3385,32,43,20,11,774.9132537541146,1,0
3386,18,65,17,13,1403.3532944506167,3,0
